id,sigla,iata,nombre,municipio,departamento,id_categoriaaeropuerto,latitud,longitud,propietario,explotador,longitud_pista,ancho_pista,pbmo,elevacion,resolucion,fecha_construccion,fecha_vigencia,clase,tipo,numero_vuelos_origen,gcd_departamento,gcd_municipio,year,fecha_inicio,fecha_fin,vigente
737,MMP,MMP,SAN BERNARDO,Mompós,Bolívar,A,9.2583,-74.4383,AEROCIVIL,AEROCIVIL,3604,41,16300,72,"  352,000",1968-05-17,,2A,Aerocivil,4618,13,13468,2016,2016-01-01,2100-12-31,S
738,MQU,MQU,JOSE CELESTINO,San Sebastián de Mariquita,Tolima,R,5.2126,-74.8837,AEROCIVIL,AEROCIVIL,1478,40,,1531,"   51,000",1968-01-24,,2A,Público,881,73,73443,2014,2009-01-01,2014-12-31,N
739,MQU,MQU,JOSE CELESTINO,San Sebastián de Mariquita,Tolima,R,5.2126,-74.8837,AEROCIVIL,AEROCIVIL,611,0,,1531,"   51,000",1968-01-24,,2A,Privado,256,73,73443,2015,2015-01-01,2015-12-31,N
740,MQU,MQU,JOSE CELESTINO,San Sebastián de Mariquita,Tolima,R,5.2126,-74.8837,AEROCIVIL,AEROCIVIL,404,0,,1531,"   51,000",1968-01-24,,2A,Público,61,73,73443,2016,2016-01-01,2100-12-31,S
741,MTB,MTB,EL PINDO,Montelíbano,Córdoba,R,7.9733,-75.4413,AEROCIVIL,AEROCIVIL,1055,35,12202,160," 3107,000",1981-04-08,,2C,Aerocivil,1594,23,23466,2014,2009-01-01,2014-12-31,N
742,MTB,MTB,EL PINDO,Montelíbano,Córdoba,R,7.9733,-75.4413,AEROCIVIL,AEROCIVIL,581,40,12202,160," 3107,000",1981-04-08,,2C,Público,341,23,23466,2015,2015-01-01,2015-12-31,N
743,MTB,MTB,EL PINDO,Montelíbano,Córdoba,R,7.9733,-75.4413,AEROCIVIL,AEROCIVIL,432,51,12202,160," 3107,000",1981-04-08,,2C,Aerocivil,97,23,23466,2016,2016-01-01,2100-12-31,S
744,MTR,MTR,LOS GARZONES,Montería,Córdoba,N,8.8239,-75.8261,AEROCIVIL,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte,954,12,,19,"  984,000",1987-02-02,,4C,Público,46469,23,23001,2014,2009-01-01,2014-12-31,N
745,MTR,MTR,LOS GARZONES,Montería,Córdoba,N,8.8239,-75.8261,AEROCIVIL,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte,793,11,,19,"  984,000",1987-02-02,,4C,Público,4199,23,23001,2015,2015-01-01,2015-12-31,N
746,MTR,MTR,LOS GARZONES,Montería,Córdoba,N,8.8239,-75.8261,AEROCIVIL,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte,464,8,,19,"  984,000",1987-02-02,,4C,Fumigación,2926,23,23001,2016,2016-01-01,2100-12-31,S
747,MVP,MVP,FABIO A. LEON BENTLEY,Mitú,Vaupés,R,1.2535,-70.2341,MUNICIPIO,AEROCIVIL,1930,53,,680,"   34,000",1958-02-19,,3C,Aerocivil,30462,97,97001,2014,2009-01-01,2014-12-31,N
748,MVP,MVP,FABIO A. LEON BENTLEY,Mitú,Vaupés,R,1.2535,-70.2341,MUNICIPIO,AEROCIVIL,3176,65,,680,"   34,000",1958-02-19,,3C,Fumigación,30085,97,97001,2015,2015-01-01,2015-12-31,N
749,MVP,MVP,FABIO A. LEON BENTLEY,Mitú,Vaupés,R,1.2535,-70.2341,MUNICIPIO,AEROCIVIL,3977,76,,680,"   34,000",1958-02-19,,3C,Aerocivil,7825,97,97001,2016,2016-01-01,2100-12-31,S
750,NQU,NQU,REYES MURILLO,Nuquí,Chocó,R,5.712,-77.2627,AEROCIVIL,AEROCIVIL,882,11,,13,"    2,279",1975-08-21,,1A,Privado,4008,27,27495,2014,2009-01-01,2014-12-31,N
751,NQU,NQU,REYES MURILLO,Nuquí,Chocó,R,5.712,-77.2627,AEROCIVIL,AEROCIVIL,833,14,,13,"    2,279",1975-08-21,,1A,Privado,1451,27,27495,2015,2015-01-01,2015-12-31,N
752,NQU,NQU,REYES MURILLO,Nuquí,Chocó,R,5.712,-77.2627,AEROCIVIL,AEROCIVIL,204,19,,13,"    2,279",1975-08-21,,1A,Público,897,27,27495,2016,2016-01-01,2100-12-31,S
753,NVA,NVA,BENITO SALAS,Neiva,Huila,I,2.9499,-75.2941,AEROCIVIL,AEROCIVIL,2933,17,,1464,"   57,000",1958-02-28,,3C,Privado,88992,41,41001,2014,2009-01-01,2014-12-31,N
754,NVA,NVA,BENITO SALAS,Neiva,Huila,I,2.9499,-75.2941,AEROCIVIL,AEROCIVIL,4717,3,,1464,"   57,000",1958-02-28,,3C,Fumigación,113782,41,41001,2015,2015-01-01,2015-12-31,N
755,NVA,NVA,BENITO SALAS,Neiva,Huila,I,2.9499,-75.2941,AEROCIVIL,AEROCIVIL,6461,2,,1464,"   57,000",1958-02-28,,3C,Privado,212706,41,41001,2016,2016-01-01,2100-12-31,S
756,OCV,OCV,AGUAS CLARAS,Ocaña,Norte de Santander,R,8.3156,-73.3583,AEROCIVIL,AEROCIVIL,1957,6,19000,3850," 2363,000",1971-09-03,,2C,Aerocivil,1984,54,54498,2014,2009-01-01,2014-12-31,N
757,OCV,OCV,AGUAS CLARAS,Ocaña,Norte de Santander,R,8.3156,-73.3583,AEROCIVIL,AEROCIVIL,2571,3,19000,3850," 2363,000",1971-09-03,,2C,Aerocivil,1729,54,54498,2015,2015-01-01,2015-12-31,N
758,OCV,OCV,AGUAS CLARAS,Ocaña,Norte de Santander,R,8.3156,-73.3583,AEROCIVIL,AEROCIVIL,4487,1,19000,3850," 2363,000",1971-09-03,,2C,Privado,937,54,54498,2016,2016-01-01,2100-12-31,S
759,ORU,ORU,EL MEDANO,Orocué,Casanare,A,4.7621,-71.7184,ALBERTO MENDOZA Y OTRO,EL MISMO,1349,26,4950,485,"  828,000",2007-02-27,,1A,Público,8,85,85230,2014,2009-01-01,2014-12-31,N
760,ORU,ORU,EL MEDANO,Orocué,Casanare,A,4.7621,-71.7184,ALBERTO MENDOZA Y OTRO,EL MISMO,2464,34,4950,485,"  828,000",2007-02-27,,1A,Privado,12,85,85230,2015,2015-01-01,2015-12-31,N
761,ORU,ORU,EL MEDANO,Orocué,Casanare,A,4.7621,-71.7184,ALBERTO MENDOZA Y OTRO,EL MISMO,4419,62,4950,485,"  828,000",2007-02-27,,1A,Privado,19,85,85230,2016,2016-01-01,2100-12-31,S
762,OTU,OTU,REMEDIOS OTU,Remedios,Antioquia,R,7.0106,-74.7156,AEROCIVIL,AEROCIVIL,331,8,,2058,"  522,000",1968-07-03,,1A,Privado,3193,5,5604,2014,2009-01-01,2014-12-31,N
763,OTU,OTU,REMEDIOS OTU,Remedios,Antioquia,R,7.0106,-74.7156,AEROCIVIL,AEROCIVIL,45,1,,2058,"  522,000",1968-07-03,,1A,Privado,2941,5,5604,2015,2015-01-01,2015-12-31,N
764,OTU,OTU,REMEDIOS OTU,Remedios,Antioquia,R,7.0106,-74.7156,AEROCIVIL,AEROCIVIL,41,0,,2058,"  522,000",1968-07-03,,1A,Público,1716,5,5604,2016,2016-01-01,2100-12-31,S
765,PCR,PCR,GERMAN OLANO,Puerto Carreño,Vichada,R,6.185,-67.4925,MUNICIPIO,AEROCIVIL,920,2,,1915,"  551,000",1968-07-10,,3C,Fumigación,9357,99,99001,2014,2009-01-01,2014-12-31,N
766,PCR,PCR,GERMAN OLANO,Puerto Carreño,Vichada,R,6.185,-67.4925,MUNICIPIO,AEROCIVIL,204,0,,1915,"  551,000",1968-07-10,,3C,Fumigación,13613,99,99001,2015,2015-01-01,2015-12-31,N
767,PCR,PCR,GERMAN OLANO,Puerto Carreño,Vichada,R,6.185,-67.4925,MUNICIPIO,AEROCIVIL,77,0,,1915,"  551,000",1968-07-10,,3C,Fumigación,14167,99,99001,2016,2016-01-01,2100-12-31,S
768,PIP,PIP,PAIPA JUAN JOSE RONDON,Paipa,Boyacá,A,5.7644,-73.1057,AEROCIVIL,AEROCIVIL,1495,60,11400,8205,"  984,000",1987-02-02,,3C,Público,21,15,15516,2014,2009-01-01,2014-12-31,N
769,PIP,PIP,PAIPA JUAN JOSE RONDON,Paipa,Boyacá,A,5.7644,-73.1057,AEROCIVIL,AEROCIVIL,1169,84,11400,8205,"  984,000",1987-02-02,,3C,Privado,11,15,15516,2015,2015-01-01,2015-12-31,N
770,PIP,PIP,PAIPA JUAN JOSE RONDON,Paipa,Boyacá,A,5.7644,-73.1057,AEROCIVIL,AEROCIVIL,913,86,11400,8205,"  984,000",1987-02-02,,3C,Aerocivil,1,15,15516,2016,2016-01-01,2100-12-31,S
771,PLT,PLT,LAS FLORES,Plato,Magdalena,A,9.7985,-74.7831,AEROCIVIL,AEROCIVIL,26,37,3500,86,"  876,000",1968-03-08,,2A,Fumigación,47,47,47555,2014,2009-01-01,2014-12-31,N
772,PLT,PLT,LAS FLORES,Plato,Magdalena,A,9.7985,-74.7831,AEROCIVIL,AEROCIVIL,0,64,3500,86,"  876,000",1968-03-08,,2A,Público,18,47,47555,2015,2015-01-01,2015-12-31,N
773,PLT,PLT,LAS FLORES,Plato,Magdalena,A,9.7985,-74.7831,AEROCIVIL,AEROCIVIL,0,110,3500,86,"  876,000",1968-03-08,,2A,Privado,2,47,47555,2016,2016-01-01,2100-12-31,S
774,PPN,PPN,GUILLERMO LEON VALENCIA,Popayán,Cauca,N,2.4542,-76.6099,AEROCIVIL,AEROCIVIL,3583,19,,5669,"  455,000",1969-05-19,,4C,Fumigación,8650,19,19001,2014,2009-01-01,2014-12-31,N
775,PPN,PPN,GUILLERMO LEON VALENCIA,Popayán,Cauca,N,2.4542,-76.6099,AEROCIVIL,AEROCIVIL,5301,17,,5669,"  455,000",1969-05-19,,4C,Aerocivil,6698,19,19001,2015,2015-01-01,2015-12-31,N
776,PPN,PPN,GUILLERMO LEON VALENCIA,Popayán,Cauca,N,2.4542,-76.6099,AEROCIVIL,AEROCIVIL,9835,12,,5669,"  455,000",1969-05-19,,4C,Aerocivil,5749,19,19001,2016,2016-01-01,2100-12-31,S
777,PSO,PSO,ANTONIO NARIÑO,Pasto,Nariño,N,1.3964,-77.291,AEROCIVIL,AEROCIVIL,1359,22,,5896,"   95,000",1957-04-24,,4C,Aerocivil,36617,52,52001,2014,2009-01-01,2014-12-31,N
778,PSO,PSO,ANTONIO NARIÑO,Pasto,Nariño,N,1.3964,-77.291,AEROCIVIL,AEROCIVIL,566,12,,5896,"   95,000",1957-04-24,,4C,Privado,39326,52,52001,2015,2015-01-01,2015-12-31,N
779,PSO,PSO,ANTONIO NARIÑO,Pasto,Nariño,N,1.3964,-77.291,AEROCIVIL,AEROCIVIL,368,3,,5896,"   95,000",1957-04-24,,4C,Fumigación,57428,52,52001,2016,2016-01-01,2100-12-31,S
780,PTL,PTL,CONTADOR,Pitalito,Huila,R,1.8573,-76.0856,AEROCIVIL,AEROCIVIL,936,17,,4221," 2090,000",1974-10-22,,2B,Fumigación,1768,41,41551,2014,2009-01-01,2014-12-31,N
781,PTL,PTL,CONTADOR,Pitalito,Huila,R,1.8573,-76.0856,AEROCIVIL,AEROCIVIL,886,11,,4221," 2090,000",1974-10-22,,2B,Público,3380,41,41551,2015,2015-01-01,2015-12-31,N
782,PTL,PTL,CONTADOR,Pitalito,Huila,R,1.8573,-76.0856,AEROCIVIL,AEROCIVIL,105,11,,4221," 2090,000",1974-10-22,,2B,Público,5739,41,41551,2016,2016-01-01,2100-12-31,S
783,PTW,PTW,GEMELOS DORADOS,Puerto Wilches,Santander,A,7.2466,-73.7723,MILTON A. SALAZAR REY,EL MISMO,1566,29,5670,314," 6473,000",2013-11-19,2017-01-09,1A,Aerocivil,419,68,68575,2014,2009-01-01,2014-12-31,N
784,PTW,PTW,GEMELOS DORADOS,Puerto Wilches,Santander,A,7.2466,-73.7723,MILTON A. SALAZAR REY,EL MISMO,3098,49,5670,314," 6473,000",2013-11-19,2017-01-09,1A,Aerocivil,505,68,68575,2015,2015-01-01,2015-12-31,N
785,PTW,PTW,GEMELOS DORADOS,Puerto Wilches,Santander,A,7.2466,-73.7723,MILTON A. SALAZAR REY,EL MISMO,6145,82,5670,314," 6473,000",2013-11-19,2017-01-09,1A,Fumigación,738,68,68575,2016,2016-01-01,2100-12-31,S
786,PUU,PUU,TRES DE MAYO,Puerto Asís,Putumayo,N,0.5054,-76.5008,AEROCIVIL,AEROCIVIL,1978,48,33112,809,"  115,000",1965-09-02,,3C,Fumigación,19406,86,86568,2014,2009-01-01,2014-12-31,N
787,PUU,PUU,TRES DE MAYO,Puerto Asís,Putumayo,N,0.5054,-76.5008,AEROCIVIL,AEROCIVIL,3194,62,33112,809,"  115,000",1965-09-02,,3C,Privado,28946,86,86568,2015,2015-01-01,2015-12-31,N
788,PUU,PUU,TRES DE MAYO,Puerto Asís,Putumayo,N,0.5054,-76.5008,AEROCIVIL,AEROCIVIL,5475,112,33112,809,"  115,000",1965-09-02,,3C,Privado,31698,86,86568,2016,2016-01-01,2100-12-31,S
789,PVA,PVA,EL EMBRUJO,Providencia,San Andrés islas,N,13.3572,-81.3579,AEROCIVIL,AEROCIVIL,987,18,,10,"  338,000",1969-04-23,,2B,Aerocivil,31619,88,88564,2014,2009-01-01,2014-12-31,N
790,PVA,PVA,EL EMBRUJO,Providencia,San Andrés islas,N,13.3572,-81.3579,AEROCIVIL,AEROCIVIL,288,1,,10,"  338,000",1969-04-23,,2B,Privado,34842,88,88564,2015,2015-01-01,2015-12-31,N
791,PVA,PVA,EL EMBRUJO,Providencia,San Andrés islas,N,13.3572,-81.3579,AEROCIVIL,AEROCIVIL,234,1,,10,"  338,000",1969-04-23,,2B,Público,53259,88,88564,2016,2016-01-01,2100-12-31,S
792,PZA,PZA,PAZ DE ARIPORO,Paz de Ariporo,Casanare,A,5.8819,-71.883,AEROCIVIL,AEROCIVIL,912,38,29000,878," 1591,000",1972-06-06,,2B,Fumigación,1465,85,85250,2014,2009-01-01,2014-12-31,N
793,PZA,PZA,PAZ DE ARIPORO,Paz de Ariporo,Casanare,A,5.8819,-71.883,AEROCIVIL,AEROCIVIL,459,59,29000,878," 1591,000",1972-06-06,,2B,Aerocivil,1659,85,85250,2015,2015-01-01,2015-12-31,N
794,PZA,PZA,PAZ DE ARIPORO,Paz de Ariporo,Casanare,A,5.8819,-71.883,AEROCIVIL,AEROCIVIL,393,64,29000,878," 1591,000",1972-06-06,,2B,Público,2244,85,85250,2016,2016-01-01,2100-12-31,S
795,RAV,RAV,CRAVO NORTE,Cravo Norte,Arauca,A,6.3167,-70.2111,AEROCIVIL,AEROCIVIL,1698,25,12202,336,"  343,000",1968-05-03,,3C,Privado,1667,81,81220,2014,2009-01-01,2014-12-31,N
796,RAV,RAV,CRAVO NORTE,Cravo Norte,Arauca,A,6.3167,-70.2111,AEROCIVIL,AEROCIVIL,3354,42,12202,336,"  343,000",1968-05-03,,3C,Privado,758,81,81220,2015,2015-01-01,2015-12-31,N
797,RAV,RAV,CRAVO NORTE,Cravo Norte,Arauca,A,6.3167,-70.2111,AEROCIVIL,AEROCIVIL,3651,53,12202,336,"  343,000",1968-05-03,,3C,Fumigación,728,81,81220,2016,2016-01-01,2100-12-31,S
798,RCH,RCH,ALMIRANTE PADILLA,Riohacha,La Guajira,I,11.5262,-72.9267,MUNICIPIO,AEROCIVIL -ORIENTE S.A.S.,903,58,,43,"  187,000",1987-02-02,,4C,Fumigación,9712,44,44001,2014,2009-01-01,2014-12-31,N
799,RCH,RCH,ALMIRANTE PADILLA,Riohacha,La Guajira,I,11.5262,-72.9267,MUNICIPIO,AEROCIVIL -ORIENTE S.A.S.,807,73,,43,"  187,000",1987-02-02,,4C,Fumigación,15503,44,44001,2015,2015-01-01,2015-12-31,N
800,RCH,RCH,ALMIRANTE PADILLA,Riohacha,La Guajira,I,11.5262,-72.9267,MUNICIPIO,AEROCIVIL -ORIENTE S.A.S.,249,116,,43,"  187,000",1987-02-02,,4C,Privado,20605,44,44001,2016,2016-01-01,2100-12-31,S
801,RVE,RVE,COLONIZADORES,Arauca,Arauca,R,6.9504,-71.8562,ECOPETROL,AEROCIVIL,1281,51,,678," 4158,000",1983-09-25,,3C,Aerocivil,4272,81,81001,2014,2009-01-01,2014-12-31,N
802,RVE,RVE,COLONIZADORES,Arauca,Arauca,R,6.9504,-71.8562,ECOPETROL,AEROCIVIL,1846,74,,678," 4158,000",1983-09-25,,3C,Público,2430,81,81001,2015,2015-01-01,2015-12-31,N
803,RVE,RVE,COLONIZADORES,Arauca,Arauca,R,6.9504,-71.8562,ECOPETROL,AEROCIVIL,3159,126,,678," 4158,000",1983-09-25,,3C,Fumigación,607,81,81001,2016,2016-01-01,2100-12-31,S
804,SMR,SMR,SIMON BOLIVAR,Santa Marta,Magdalena,I,11.1197,-74.2473,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,851,54,,22,"  352,000",1968-05-17,,3C,Privado,37841,47,47001,2014,2009-01-01,2014-12-31,N
805,SMR,SMR,SIMON BOLIVAR,Santa Marta,Magdalena,I,11.1197,-74.2473,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,795,62,,22,"  352,000",1968-05-17,,3C,Privado,11583,47,47001,2015,2015-01-01,2015-12-31,N
806,SMR,SMR,SIMON BOLIVAR,Santa Marta,Magdalena,I,11.1197,-74.2473,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,144,87,,22,"  352,000",1968-05-17,,3C,Público,8373,47,47001,2016,2016-01-01,2100-12-31,S
807,SNR,SNR,SAN MARTIN,San Martín,Meta,R,3.7023,-73.6881,AEROCIVIL,AEROCIVIL,230,22,3000,1380,"  644,000",1967-06-05,,1A,Aerocivil,190,50,50689,2014,2009-01-01,2014-12-31,N
808,SNR,SNR,SAN MARTIN,San Martín,Meta,R,3.7023,-73.6881,AEROCIVIL,AEROCIVIL,146,27,3000,1380,"  644,000",1967-06-05,,1A,Aerocivil,307,50,50689,2015,2015-01-01,2015-12-31,N
809,SNR,SNR,SAN MARTIN,San Martín,Meta,R,3.7023,-73.6881,AEROCIVIL,AEROCIVIL,102,37,3000,1380,"  644,000",1967-06-05,,1A,Público,522,50,50689,2016,2016-01-01,2100-12-31,S
810,SVI,SVI,EDUARDO FALLA SOLANO,San Vicente del Caguán,Caquetá,R,2.1522,-74.7663,AEROCIVIL,AEROCIVIL,1246,1,,875,"  141,000",1987-02-02,,3C,Aerocivil,1638,18,18753,2014,2009-01-01,2014-12-31,N
811,SVI,SVI,EDUARDO FALLA SOLANO,San Vicente del Caguán,Caquetá,R,2.1522,-74.7663,AEROCIVIL,AEROCIVIL,272,1,,875,"  141,000",1987-02-02,,3C,Aerocivil,826,18,18753,2015,2015-01-01,2015-12-31,N
812,SVI,SVI,EDUARDO FALLA SOLANO,San Vicente del Caguán,Caquetá,R,2.1522,-74.7663,AEROCIVIL,AEROCIVIL,48,1,,875,"  141,000",1987-02-02,,3C,Público,54,18,18753,2016,2016-01-01,2100-12-31,S
813,TCO,TCO,LA FLORIDA,San Andrés de Tumaco,Nariño,N,1.8144,-78.749,AEROCIVIL,AEROCIVIL,1915,40,,10,"  455,000",1969-05-19,,3C,Privado,17708,52,52835,2014,2009-01-01,2014-12-31,N
814,TCO,TCO,LA FLORIDA,San Andrés de Tumaco,Nariño,N,1.8144,-78.749,AEROCIVIL,AEROCIVIL,3660,65,,10,"  455,000",1969-05-19,,3C,Aerocivil,18869,52,52835,2015,2015-01-01,2015-12-31,N
815,TCO,TCO,LA FLORIDA,San Andrés de Tumaco,Nariño,N,1.8144,-78.749,AEROCIVIL,AEROCIVIL,6363,125,,10,"  455,000",1969-05-19,,3C,Aerocivil,23246,52,52835,2016,2016-01-01,2100-12-31,S
816,TDA,TDA,TRINIDAD,Trinidad,Casanare,A,5.4349,-71.6584,AEROCIVIL,AEROCIVIL,1660,14,12202,560,"  644,000",1967-06-05,,2A,Privado,7202,85,85430,2014,2009-01-01,2014-12-31,N
817,TDA,TDA,TRINIDAD,Trinidad,Casanare,A,5.4349,-71.6584,AEROCIVIL,AEROCIVIL,3166,15,12202,560,"  644,000",1967-06-05,,2A,Público,11619,85,85430,2015,2015-01-01,2015-12-31,N
818,TDA,TDA,TRINIDAD,Trinidad,Casanare,A,5.4349,-71.6584,AEROCIVIL,AEROCIVIL,3172,26,12202,560,"  644,000",1967-06-05,,2A,Aerocivil,16393,85,85430,2016,2016-01-01,2100-12-31,S
819,TLU,TLU,TOLU,Tolú Viejo,Sucre,R,9.5095,-75.5859,AEROCIVIL,AEROCIVIL,1164,2,12202,15,"  455,000",1969-05-19,,2A,Aerocivil,3455,70,70823,2014,2009-01-01,2014-12-31,N
820,TLU,TLU,TOLU,Tolú Viejo,Sucre,R,9.5095,-75.5859,AEROCIVIL,AEROCIVIL,833,2,12202,15,"  455,000",1969-05-19,,2A,Público,4368,70,70823,2015,2015-01-01,2015-12-31,N
821,TLU,TLU,TOLU,Tolú Viejo,Sucre,R,9.5095,-75.5859,AEROCIVIL,AEROCIVIL,325,0,12202,15,"  455,000",1969-05-19,,2A,Aerocivil,7791,70,70823,2016,2016-01-01,2100-12-31,S
822,TME,TME,GUSTAVO VARGAS,Tame,Arauca,R,6.451,-71.7601,AEROCIVIL,AEROCIVIL,3475,46,33112,1199,"  343,000",1968-05-03,,4C,Privado,508,81,81794,2014,2009-01-01,2014-12-31,N
823,TME,TME,GUSTAVO VARGAS,Tame,Arauca,R,6.451,-71.7601,AEROCIVIL,AEROCIVIL,6098,73,33112,1199,"  343,000",1968-05-03,,4C,Fumigación,450,81,81794,2015,2015-01-01,2015-12-31,N
824,TME,TME,GUSTAVO VARGAS,Tame,Arauca,R,6.451,-71.7601,AEROCIVIL,AEROCIVIL,8767,139,33112,1199,"  343,000",1968-05-03,,4C,Público,318,81,81794,2016,2016-01-01,2100-12-31,S
825,TTM,TTM,TABLON DE TAMARA,Támara,Casanare,A,5.7267,-72.1006,AEROCIVIL,AEROCIVIL,1374,3,12202,1650,"  644,000",1967-06-05,,2C,Público,18,85,85400,2014,2009-01-01,2014-12-31,N
826,TTM,TTM,TABLON DE TAMARA,Támara,Casanare,A,5.7267,-72.1006,AEROCIVIL,AEROCIVIL,2578,1,12202,1650,"  644,000",1967-06-05,,2C,Aerocivil,27,85,85400,2015,2015-01-01,2015-12-31,N
827,TTM,TTM,TABLON DE TAMARA,Támara,Casanare,A,5.7267,-72.1006,AEROCIVIL,AEROCIVIL,4101,1,12202,1650,"  644,000",1967-06-05,,2C,Privado,51,85,85400,2016,2016-01-01,2100-12-31,S
828,UIB,UIB,EL CARAÑO,Quibdó,Chocó,N,5.6908,-76.6412,AEROCIVIL,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte,2178,34,63196,192,"  522,000",1968-07-03,,3C,Aerocivil,9141,27,27001,2014,2009-01-01,2014-12-31,N
829,UIB,UIB,EL CARAÑO,Quibdó,Chocó,N,5.6908,-76.6412,AEROCIVIL,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte,2850,46,63196,192,"  522,000",1968-07-03,,3C,Fumigación,6540,27,27001,2015,2015-01-01,2015-12-31,N
830,UIB,UIB,EL CARAÑO,Quibdó,Chocó,N,5.6908,-76.6412,AEROCIVIL,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte,3107,76,63196,192,"  522,000",1968-07-03,,3C,Privado,250,27,27001,2016,2016-01-01,2100-12-31,S
831,URR,URR,ALI PIEDRAHITA,Urrao,Antioquia,R,6.3273,-76.1409,AEROCIVIL,AEROCIVIL,1607,20,,6104,"  551,000",1968-07-10,,2A,Público,5832,5,5847,2014,2009-01-01,2014-12-31,N
832,URR,URR,ALI PIEDRAHITA,Urrao,Antioquia,R,6.3273,-76.1409,AEROCIVIL,AEROCIVIL,2004,32,,6104,"  551,000",1968-07-10,,2A,Público,11081,5,5847,2015,2015-01-01,2015-12-31,N
833,URR,URR,ALI PIEDRAHITA,Urrao,Antioquia,R,6.3273,-76.1409,AEROCIVIL,AEROCIVIL,2141,51,,6104,"  551,000",1968-07-10,,2A,Privado,15970,5,5847,2016,2016-01-01,2100-12-31,S
834,VGP,VGP,CANANGUCHAL,Villagarzón,Putumayo,R,0.9785,-76.6064,AEROCIVIL,AEROCIVIL,907,26,,397," 1270,000",1972-05-09,,3B,Fumigación,2409,86,86885,2014,2009-01-01,2014-12-31,N
835,VGP,VGP,CANANGUCHAL,Villagarzón,Putumayo,R,0.9785,-76.6064,AEROCIVIL,AEROCIVIL,36,30,,397," 1270,000",1972-05-09,,3B,Público,2285,86,86885,2015,2015-01-01,2015-12-31,N
836,VGP,VGP,CANANGUCHAL,Villagarzón,Putumayo,R,0.9785,-76.6064,AEROCIVIL,AEROCIVIL,34,57,,397," 1270,000",1972-05-09,,3B,Público,111,86,86885,2016,2016-01-01,2100-12-31,S
837,VUP,VUP,ALFONSO LOPEZ PUMAREJO,Valledupar,Cesar,N,10.4351,-73.2494,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,2775,17,,450,"  352,000",1968-05-17,,4C,Privado,7787,20,20001,2014,2009-01-01,2014-12-31,N
838,VUP,VUP,ALFONSO LOPEZ PUMAREJO,Valledupar,Cesar,N,10.4351,-73.2494,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,5510,7,,450,"  352,000",1968-05-17,,4C,Fumigación,4620,20,20001,2015,2015-01-01,2015-12-31,N
839,VUP,VUP,ALFONSO LOPEZ PUMAREJO,Valledupar,Cesar,N,10.4351,-73.2494,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,8800,0,,450,"  352,000",1968-05-17,,4C,Público,4098,20,20001,2016,2016-01-01,2100-12-31,S
840,VVC,VVC,VANGUARDIA,Villavicencio,Meta,N,4.1684,-73.6147,AEROCIVIL,AEROCIVIL,3677,40,,1366,"  499,000",1968-06-12,,3C,Privado,145368,50,50001,2014,2009-01-01,2014-12-31,N
841,VVC,VVC,VANGUARDIA,Villavicencio,Meta,N,4.1684,-73.6147,AEROCIVIL,AEROCIVIL,3916,69,,1366,"  499,000",1968-06-12,,3C,Aerocivil,171576,50,50001,2015,2015-01-01,2015-12-31,N
842,VVC,VVC,VANGUARDIA,Villavicencio,Meta,N,4.1684,-73.6147,AEROCIVIL,AEROCIVIL,7266,112,,1366,"  499,000",1968-06-12,,3C,Público,258273,50,50001,2016,2016-01-01,2100-12-31,S
843,VVU,VVU,SANTA ISABEL,Villavicencio,Meta,A,3.9873,-73.2091,EFA LTDA.,EFA LTDA.,502,14,2000,689," 2634,000",2012-05-24,,1A,Fumigación,1,50,50001,2014,2009-01-01,2014-12-31,N
844,VVU,VVU,SANTA ISABEL,Villavicencio,Meta,A,3.9873,-73.2091,EFA LTDA.,EFA LTDA.,214,27,2000,689," 2634,000",2012-05-24,,1A,Fumigación,1,50,50001,2015,2015-01-01,2015-12-31,N
845,VVU,VVU,SANTA ISABEL,Villavicencio,Meta,A,3.9873,-73.2091,EFA LTDA.,EFA LTDA.,29,50,2000,689," 2634,000",2012-05-24,,1A,Público,2,50,50001,2016,2016-01-01,2100-12-31,S
846,YAP,YAP,YAPIMA,Mitú,Vaupés,A,1.0825,-69.4914,RESGUARDO INDIGENA,GOBERNACION DEL VAUPES,550,17,2300,600," 3423,000",1997-09-16,,1A,Fumigación,2,97,97001,2014,2009-01-01,2014-12-31,N
847,YAP,YAP,YAPIMA,Mitú,Vaupés,A,1.0825,-69.4914,RESGUARDO INDIGENA,GOBERNACION DEL VAUPES,930,27,2300,600," 3423,000",1997-09-16,,1A,Aerocivil,2,97,97001,2015,2015-01-01,2015-12-31,N
